iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x140DD2910,R_CreateDynamicBuffers,,0x14220E470,low,6.639,3.614,1 shared rare constant; struct_sim=0.83,void __usercall(__int128 _XMM6@<xmm6>)
0x1412628F1,bdBandwidthTestClient::handleRequestReply,,0x14366A650,low,6.564,1.308,1 shared rare constant; struct_sim=0.72,"void __fastcall(bdBandwidthTestClient *this, const bdReference<bdByteBuffer> replyBuffer)"
0x14128EE0A,bdNATTravClient::sendStage1,,0x1437614A0,low,6.539,2.635,1 shared rare constant; struct_sim=0.67,"bool __fastcall(bdNATTravClient *this, bdNATTravClientData *data)"
0x140BFC640,AnimTreeParser_ParseNodeTypeAndProperties,,0x141514800,low,6.483,0.909,1 mapped callee(s) in common; struct_sim=0.69,"XAnimNodeTypeID __usercall@<eax>(scrContext_t *scrContext@<rcx>, AnimTreeParser_State *parser@<rdx>, unsigned int nodeArray@<r8d>, unsigned int *outNodeFlags@<r9>, __int128 *@<xmm0>, XAnimSyncGroupID *outSyncGroup, unsigned int *outLOD)"
0x140AC1FC7,bdNetImpl::start,,0x1437218D0,low,6.479,3.829,2 shared rare constants; struct_sim=0.40,"bool __usercall@<al>(bdNetImpl *this@<rcx>, const bdNetStartParams *params@<rdx>, __int128 _XMM6@<xmm6>)"
0x14128A840,bdQoSProbe::pump,,0x143737A40,low,6.446,3.538,1 shared rare constant; struct_sim=0.69,"void __usercall(bdQoSProbe *this@<rcx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x141340AE0,hkgpConvexHull::getIndex,,0x1439025E0,low,6.44,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.96; demoted: runner-up within 0.00,"__int64 __fastcall(hkgpConvexHull *this, const hkgpConvexHull::Triangle *triangle)"
0x141340A10,hkgpConvexHull::getIndex,,0x1439025E0,low,6.431,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,"__int64 __fastcall(hkgpConvexHull *this, const hkgpConvexHull::Triangle *triangle)"
0x141341790,hkgpConvexHull::getCenterOfMass,,0x143901E60,low,6.426,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,hkVector4f *__fastcall(hkgpConvexHull *this)
0x141341850,hkgpConvexHull::getCenterOfMass,,0x143901E60,low,6.426,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,hkVector4f *__fastcall(hkgpConvexHull *this)
0x141340BC0,hkgpConvexHull::getIndex,,0x1439025E0,low,6.421,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,"__int64 __fastcall(hkgpConvexHull *this, const hkgpConvexHull::Triangle *triangle)"
0x141340D20,hkgpConvexHull::getIndex,,0x1439025E0,low,6.421,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,"__int64 __fastcall(hkgpConvexHull *this, const hkgpConvexHull::Triangle *triangle)"
0x141340DF0,hkgpConvexHull::getIndex,,0x1439025E0,low,6.421,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.95; demoted: runner-up within 0.00,"__int64 __fastcall(hkgpConvexHull *this, const hkgpConvexHull::Triangle *triangle)"
0x140AC9640,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.42,0.069,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.81; demoted: runner-up within 0.07; demoted: runner-up within 0.07,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140AC9C60,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.397,0.065,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.80; demoted: runner-up within 0.07; demoted: runner-up within 0.07,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x141342120,hkgpConvexHull::getSurfaceArea,,0x1439039B0,low,6.389,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.93; demoted: runner-up within 0.00,"hkSimdFloat32 *__fastcall(hkgpConvexHull *this, hkSimdFloat32 *result)"
0x141341A10,hkgpConvexHull::getCenterOfMass,,0x143901E60,low,6.382,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.92; demoted: runner-up within 0.00,hkVector4f *__fastcall(hkgpConvexHull *this)
0x141341AC0,hkgpConvexHull::getCenterOfMass,,0x143901E60,low,6.382,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.92; demoted: runner-up within 0.00,hkVector4f *__fastcall(hkgpConvexHull *this)
0x140AC74C0,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.381,0.063,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.79; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140AC7A10,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.381,0.063,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.79; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x14123AEE0,bdBase64::decode,,0x1435897E0,low,6.373,4.098,1 mapped callee(s) in common; struct_sim=0.59,"__int64 __fastcall(const char *src, const unsigned int srcLen, char *dest, const unsigned int destLen, const char *alphabet)"
0x140ACA1C0,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.369,0.062,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.78; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140AC84E0,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.368,0.061,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.78; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x141341910,hkgpConvexHull::getSurfaceArea,,0x1439039B0,low,6.357,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.90; demoted: runner-up within 0.00,"hkSimdFloat32 *__fastcall(hkgpConvexHull *this, hkSimdFloat32 *result)"
0x140AC8A80,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.356,0.059,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.77; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140AC6FB0,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.355,0.058,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.77; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140AC7F60,Path_AStarAlgorithm_CustomSearchInfo_FindPathWithinRadius_,,0x1411BEE60,low,6.353,0.059,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.77; demoted: runner-up within 0.06; demoted: runner-up within 0.06,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPathWithinRadius *custom@<r9>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x141341B70,hkgpConvexHull::getMajorPlane,,0x143902940,low,6.311,0.056,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.87; demoted: runner-up within 0.06,"hkVector4f *__fastcall(hkgpConvexHull *this, hkVector4f *result)"
0x14134B140,hkgpConvexHullImpl::isPointInside,,0x143903F70,low,6.189,0.12,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.79; demoted: runner-up within 0.12,"char __usercall@<al>(hkgpConvexHullImpl *this@<rcx>, const hkVector4f *point@<rdx>, bool usePlanes@<r8b>, __int128 epsilon@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x141290F50,bdSocketRouter::onNATAddrDiscovery,,0x143746220,low,6.17,0.108,1 mapped callee(s) in common; struct_sim=0.38,"void __fastcall(bdSocketRouter *this, bdReference<bdCommonAddr> remote, const bdAddr *realAddr)"
0x14134A590,hkgpConvexHullImpl::isPointInside,,0x143903F70,low,6.126,0.081,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.75; demoted: runner-up within 0.08,"char __usercall@<al>(hkgpConvexHullImpl *this@<rcx>, const hkVector4f *point@<rdx>, bool usePlanes@<r8b>, __int128 epsilon@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x14123C360,bdRandom::setSeed,,0x143586520,low,6.1,0.019,3 shared string literals (jaccard 0.60); 1 shared rare constant; struct_sim=1.00; demoted: runner-up within 0.02; demoted: runner-up within 0.02,"void __fastcall(bdRandom *this, const unsigned int seed)"
0x1403D9B70,G_FXEntity_PlayLoopedFX,,0x14201ED70,low,6.063,0.229,3 shared string literals (jaccard 0.75); 1 shared matched global; struct_sim=0.81; demoted: runner-up within 0.23; demoted: runner-up within 0.23,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM0@<xmm0>, __int128 _XMM2@<xmm2>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>)"
0x141342200,hkgpConvexHull::rayCast,,0x143907D80,low,6.017,0.017,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.68; demoted: runner-up within 0.02,"hkBool *__usercall@<rax>(hkgpConvexHull *this@<rcx>, hkBool *result@<rdx>, const hkVector4f *origin@<r8>, const hkVector4f *direction@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, float *minFractionInOut, int *planeOut)"
0x14022D4F0,StaticMlgCameras::ReadCSVs,,0x141E6CA10,low,6.006,6.006,1 mapped callee(s) in common; 1 shared matched global; 1 shared rare constant; struct_sim=0.82,"void __usercall(StaticMlgCameras *this@<rcx>, ImageTrack@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x14017C560,CgWeaponSystem::OffHandWeaponsPlayerFireFx,,0x141D2AD40,low,6.004,3.221,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.78,"void __usercall(CgWeaponSystem *this@<rcx>, const centity_t *cent@<rdx>, const Weapon *weapon@<r8>, bool isAlternate@<r9b>, __int128 _XMM0@<xmm0>, __int128 _XMM1@<xmm1>)"
0x1404171F2,bdStats::readStatsByLeaderboardIDsAndEntityIDs,,0x1435DF960,low,5.981,0.048,4 shared string literals (jaccard 0.50); struct_sim=0.45; demoted: runner-up within 0.05,"bdReference<bdRemoteTask> *__fastcall(bdStats *this, bdReference<bdRemoteTask> *result, const unsigned __int64 *entityIDs, const unsigned int *leaderboardIDs, bdStatsInfoEx **statsResults, const unsigned int numLeaderBoards, const unsigned int numEntityIDs)"
0x140BFCC30,AnimTreeParser_SetNodeType,,0x141515760,low,5.951,2.984,1 shared string literal; 1 mapped callee(s) in common; struct_sim=0.97,"void __fastcall(scrContext_t *scrContext, AnimTreeParser_State *parser, unsigned int nodeArrayVariable, XAnimNodeTypeID nodeType)"
0x140A36510,Postload_MayhemAnimFramesUncompressed,,0x1406D0EF0,low,5.898,0.089,2 shared string literals (jaccard 1.00); 3 shared rare constants; struct_sim=0.87; demoted: runner-up within 0.09,void __fastcall(const DBStreamStart streamStart)
0x140A36B50,Load_MayhemAnimFramesUncompressed,,0x140688380,low,5.89,0.013,2 shared string literals (jaccard 1.00); 3 shared rare constants; struct_sim=0.86; demoted: runner-up within 0.01,void __fastcall(const DBStreamStart streamStart)
0x1403FF8E0,G_Main_PhysicsSetGravity,,0x140CD1C20,low,5.879,0.713,1 shared matched global; 1 shared rare constant; struct_sim=0.70,"void __usercall(Physics_WorldId worldId@<ecx>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>)"
0x141278C40,bdLobbyConnection::recvMessageSize,,0x143A77770,low,5.862,0.78,1 shared rare constant; struct_sim=0.96,int __fastcall(bdLobbyConnection *this)
0x141347A10,hkgpConvexHullImpl::isPointInside,,0x143903F70,low,5.764,0.009,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.51; demoted: runner-up within 0.01,"char __usercall@<al>(hkgpConvexHullImpl *this@<rcx>, const hkVector4f *point@<rdx>, bool usePlanes@<r8b>, __int128 epsilon@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x140110380,MemFile_WriteCompressedData,,0x141888760,low,5.756,0.184,1 shared string literal; 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.97,"bool __fastcall(char *fromBuf, int fromSize, char *toBuf, int toSize, int *outWriteSize)"
0x140E78540,stbi__jpeg_decode_block,,0x143851740,low,5.74,2.432,1 shared string literal; 1 mapped callee(s) in common; 1 shared matched global; struct_sim=0.89,"__int64 __fastcall(stbi__jpeg *j, __int16 *data, stbi__huffman *hdc, stbi__huffman *hac, __int16 *fac, int b, unsigned __int16 *dequant)"
0x14011DA90,CG_ParseVisionSetSettings,,0x141BE9470,low,5.738,0.001,1 mapped callee(s) in common; struct_sim=0.63,"void __usercall(CinematicCameraScene *scene@<rcx>, const char *token@<rdx>, const char **text_pp@<r8>, int *currentVisionIndex@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>)"
0x14129ECD0,bdSequenceNumber::set,,0x143591820,low,5.724,0.005,1 shared rare constant; struct_sim=0.86,"void __fastcall(bdSequenceNumber *this, const bdSequenceNumber *last, const unsigned int seqNumber, const unsigned int bits)"
0x14134A7D0,hkgpConvexHullImpl::generatePlanesPerVertex,,0x143900DE0,low,5.716,0.0,2 shared string literals (jaccard 0.50); 1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.48; demoted: runner-up within 0.00,"void __fastcall(hkgpConvexHullImpl *this, hkArray<int,hkContainerHeapAllocator> *startPlaneOffsetOut, hkArray<int,hkContainerHeapAllocator> *planeIndicesOut)"
0x1401171A0,CG_RagdollCallback_WarpRagdoll,,0x141D416F0,low,5.662,4.257,1 shared matched global; 1 shared rare constant; struct_sim=0.64,"bool __usercall@<al>(LocalClientNum_t localClientNum@<ecx>, RagdollConstraint *const data@<rdx>, RagdollWarpMode warpMode@<r8d>, const vec3_t *ragdollHitPos@<r9>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, const tmat43_t<vec3_t> *constraintTransform, vec3_t *outWarpedRagdollHitPos)"
0x140B5ACB0,GScr_LogMatchDataLife,,0x14133ACC0,low,5.661,1.7,1 shared rare constant; struct_sim=0.93,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>)"
0x14034B5F0,lj_cf_os_time,,0x143826F20,low,5.659,0.222,1 shared rare constant; struct_sim=0.82,"__int64 __usercall@<rax>(lua_State *L@<rcx>, __int128 _XMM1@<xmm1>)"
0x140031A00,DDL_LUA_ValueLuaToDDL,,0x14261CE10,low,5.635,2.573,1 shared rare constant; struct_sim=0.84,"__int64 __usercall@<rax>(lua_State *luaVM@<rcx>, int stackPos@<edx>, DDLState *state@<r8>, DDLValue *val@<r9>, __int128 _XMM0@<xmm0>)"
0x140F13B20,hkBlockStream::Writer::allocateAndAccessNewBlock,,0x14002690E,low,5.566,5.566,caller set overlaps: 9/12 mapped callers (jaccard 0.64); struct_sim=0.11,void *__fastcall(hkBlockStream::Writer *this)
0x1407E7E40,DrawSingleHudElem2d_GetHudElemInfo,,0x141CCE6A0,low,5.548,3.898,6 shared rare constants; struct_sim=0.40,"void __usercall(LocalClientNum_t localClientNum@<ecx>, const hudelem_t *elem@<rdx>, cg_hudelem_t *cghe@<r8>, char *hudElemString@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>)"
0x1412D41EC,Core_strcpy_truncate,,0x14000A5C9,low,5.533,0.933,caller set overlaps: 9/9 mapped callers (jaccard 0.53); struct_sim=0.09,"bool __fastcall(char *dest, unsigned __int64 destsize, const char *src)"
0x1413DD960,VhkStreamWriter::resetBroadphase,,0x141BA6BE0,low,5.527,0.024,1 mapped callee(s) in common; 7 shared rare constants; struct_sim=0.68; demoted: runner-up within 0.02,"void __fastcall(hknpWorld *worldIn, hkStreamWriter *s, hkInplaceArray<hkArray<hknpBodyId,hkContainerHeapAllocator>,32,hkContainerHeapAllocator> *bodyIdsPerTree)"
